sample_id,category,subtype,mode,intensity,file_path
 blockage+pressure_high_0096, blockage+pressure,high,start,synthetic_data\combined_faults\ blockage+pressure_high_start_0096.csv
leak+blockage_start_0097,leak+blockage,start,high,synthetic_data\combined_faults\leak+blockage_start_high_0097.csv
leak+temp+vib_high_0098,leak+temp+vib,high,start,synthetic_data\combined_faults\leak+temp+vib_high_start_0098.csv
 blockage+pressure_high_0099, blockage+pressure,high,start,synthetic_data\combined_faults\ blockage+pressure_high_start_0099.csv
leak+blockage_start_0100,leak+blockage,start,high,synthetic_data\combined_faults\leak+blockage_start_high_0100.csv
leak+temp+vib_high_0101,leak+temp+vib,high,start,synthetic_data\combined_faults\leak+temp+vib_high_start_0101.csv
 blockage+pressure_high_0102, blockage+pressure,high,start,synthetic_data\combined_faults\ blockage+pressure_high_start_0102.csv
leak+blockage_start_0103,leak+blockage,start,high,synthetic_data\combined_faults\leak+blockage_start_high_0103.csv
leak+temp+vib_high_0104,leak+temp+vib,high,start,synthetic_data\combined_faults\leak+temp+vib_high_start_0104.csv
 blockage+pressure_high_0105, blockage+pressure,high,start,synthetic_data\combined_faults\ blockage+pressure_high_start_0105.csv
leak+blockage_start_0106,leak+blockage,start,high,synthetic_data\combined_faults\leak+blockage_start_high_0106.csv
leak+temp+vib_high_0107,leak+temp+vib,high,start,synthetic_data\combined_faults\leak+temp+vib_high_start_0107.csv
 blockage+pressure_high_0108, blockage+pressure,high,start,synthetic_data\combined_faults\ blockage+pressure_high_start_0108.csv
leak+blockage_start_0109,leak+blockage,start,high,synthetic_data\combined_faults\leak+blockage_start_high_0109.csv
leak+temp+vib_high_0110,leak+temp+vib,high,start,synthetic_data\combined_faults\leak+temp+vib_high_start_0110.csv
 blockage+pressure_high_0111, blockage+pressure,high,start,synthetic_data\combined_faults\ blockage+pressure_high_start_0111.csv
leak+blockage_start_0112,leak+blockage,start,high,synthetic_data\combined_faults\leak+blockage_start_high_0112.csv
leak+temp+vib_high_0113,leak+temp+vib,high,start,synthetic_data\combined_faults\leak+temp+vib_high_start_0113.csv
 blockage+pressure_high_0114, blockage+pressure,high,start,synthetic_data\combined_faults\ blockage+pressure_high_start_0114.csv
leak+blockage_start_0115,leak+blockage,start,high,synthetic_data\combined_faults\leak+blockage_start_high_0115.csv
leak+temp+vib_high_0116,leak+temp+vib,high,start,synthetic_data\combined_faults\leak+temp+vib_high_start_0116.csv
 blockage+pressure_high_0117, blockage+pressure,high,start,synthetic_data\combined_faults\ blockage+pressure_high_start_0117.csv
leak+blockage_start_0118,leak+blockage,start,high,synthetic_data\combined_faults\leak+blockage_start_high_0118.csv
leak+temp+vib_high_0119,leak+temp+vib,high,start,synthetic_data\combined_faults\leak+temp+vib_high_start_0119.csv
 blockage+pressure_high_0120, blockage+pressure,high,start,synthetic_data\combined_faults\ blockage+pressure_high_start_0120.csv
leak+blockage_start_0121,leak+blockage,start,high,synthetic_data\combined_faults\leak+blockage_start_high_0121.csv
leak+temp+vib_high_0122,leak+temp+vib,high,start,synthetic_data\combined_faults\leak+temp+vib_high_start_0122.csv
 blockage+pressure_high_0123, blockage+pressure,high,start,synthetic_data\combined_faults\ blockage+pressure_high_start_0123.csv
leak+blockage_start_0124,leak+blockage,start,high,synthetic_data\combined_faults\leak+blockage_start_high_0124.csv
leak+temp+vib_high_0125,leak+temp+vib,high,start,synthetic_data\combined_faults\leak+temp+vib_high_start_0125.csv
 blockage+pressure_high_0126, blockage+pressure,high,start,synthetic_data\combined_faults\ blockage+pressure_high_start_0126.csv
leak+blockage_start_0127,leak+blockage,start,high,synthetic_data\combined_faults\leak+blockage_start_high_0127.csv
leak+temp+vib_high_0128,leak+temp+vib,high,start,synthetic_data\combined_faults\leak+temp+vib_high_start_0128.csv
 blockage+pressure_high_0129, blockage+pressure,high,start,synthetic_data\combined_faults\ blockage+pressure_high_start_0129.csv
leak+blockage_start_0130,leak+blockage,start,high,synthetic_data\combined_faults\leak+blockage_start_high_0130.csv
leak+temp+vib_high_0131,leak+temp+vib,high,start,synthetic_data\combined_faults\leak+temp+vib_high_start_0131.csv
 blockage+pressure_high_0132, blockage+pressure,high,start,synthetic_data\combined_faults\ blockage+pressure_high_start_0132.csv
leak+blockage_start_0133,leak+blockage,start,high,synthetic_data\combined_faults\leak+blockage_start_high_0133.csv
leak+temp+vib_high_0134,leak+temp+vib,high,start,synthetic_data\combined_faults\leak+temp+vib_high_start_0134.csv
 blockage+pressure_high_0135, blockage+pressure,high,start,synthetic_data\combined_faults\ blockage+pressure_high_start_0135.csv
leak+blockage_start_0136,leak+blockage,start,high,synthetic_data\combined_faults\leak+blockage_start_high_0136.csv
leak+temp+vib_high_0137,leak+temp+vib,high,start,synthetic_data\combined_faults\leak+temp+vib_high_start_0137.csv
 blockage+pressure_high_0138, blockage+pressure,high,start,synthetic_data\combined_faults\ blockage+pressure_high_start_0138.csv
leak+blockage_start_0139,leak+blockage,start,high,synthetic_data\combined_faults\leak+blockage_start_high_0139.csv
leak+temp+vib_high_0140,leak+temp+vib,high,start,synthetic_data\combined_faults\leak+temp+vib_high_start_0140.csv
 blockage+pressure_high_0141, blockage+pressure,high,start,synthetic_data\combined_faults\ blockage+pressure_high_start_0141.csv
leak+blockage_start_0142,leak+blockage,start,high,synthetic_data\combined_faults\leak+blockage_start_high_0142.csv
leak+temp+vib_high_0143,leak+temp+vib,high,start,synthetic_data\combined_faults\leak+temp+vib_high_start_0143.csv
 blockage+pressure_high_0144, blockage+pressure,high,start,synthetic_data\combined_faults\ blockage+pressure_high_start_0144.csv
leak+blockage_start_0145,leak+blockage,start,high,synthetic_data\combined_faults\leak+blockage_start_high_0145.csv
leak+temp+vib_high_0146,leak+temp+vib,high,start,synthetic_data\combined_faults\leak+temp+vib_high_start_0146.csv
 blockage+pressure_high_0147, blockage+pressure,high,start,synthetic_data\combined_faults\ blockage+pressure_high_start_0147.csv
leak+blockage_start_0148,leak+blockage,start,high,synthetic_data\combined_faults\leak+blockage_start_high_0148.csv
leak+temp+vib_high_0149,leak+temp+vib,high,start,synthetic_data\combined_faults\leak+temp+vib_high_start_0149.csv
 blockage+pressure_high_0150, blockage+pressure,high,start,synthetic_data\combined_faults\ blockage+pressure_high_start_0150.csv
leak+blockage_random_0151,leak+blockage,random,low,synthetic_data\combined_faults\leak+blockage_random_low_0151.csv
leak+temp+vib_low_0152,leak+temp+vib,low,random,synthetic_data\combined_faults\leak+temp+vib_low_random_0152.csv
 blockage+pressure_low_0153, blockage+pressure,low,random,synthetic_data\combined_faults\ blockage+pressure_low_random_0153.csv
leak+blockage_random_0154,leak+blockage,random,low,synthetic_data\combined_faults\leak+blockage_random_low_0154.csv
leak+temp+vib_low_0155,leak+temp+vib,low,random,synthetic_data\combined_faults\leak+temp+vib_low_random_0155.csv
 blockage+pressure_low_0156, blockage+pressure,low,random,synthetic_data\combined_faults\ blockage+pressure_low_random_0156.csv
leak+blockage_random_0157,leak+blockage,random,low,synthetic_data\combined_faults\leak+blockage_random_low_0157.csv
leak+temp+vib_low_0158,leak+temp+vib,low,random,synthetic_data\combined_faults\leak+temp+vib_low_random_0158.csv
 blockage+pressure_low_0159, blockage+pressure,low,random,synthetic_data\combined_faults\ blockage+pressure_low_random_0159.csv
leak+blockage_random_0160,leak+blockage,random,low,synthetic_data\combined_faults\leak+blockage_random_low_0160.csv
leak+temp+vib_low_0161,leak+temp+vib,low,random,synthetic_data\combined_faults\leak+temp+vib_low_random_0161.csv
 blockage+pressure_low_0162, blockage+pressure,low,random,synthetic_data\combined_faults\ blockage+pressure_low_random_0162.csv
leak+blockage_random_0163,leak+blockage,random,low,synthetic_data\combined_faults\leak+blockage_random_low_0163.csv
leak+temp+vib_low_0164,leak+temp+vib,low,random,synthetic_data\combined_faults\leak+temp+vib_low_random_0164.csv
 blockage+pressure_low_0165, blockage+pressure,low,random,synthetic_data\combined_faults\ blockage+pressure_low_random_0165.csv
leak+blockage_random_0166,leak+blockage,random,low,synthetic_data\combined_faults\leak+blockage_random_low_0166.csv
leak+temp+vib_low_0167,leak+temp+vib,low,random,synthetic_data\combined_faults\leak+temp+vib_low_random_0167.csv
 blockage+pressure_low_0168, blockage+pressure,low,random,synthetic_data\combined_faults\ blockage+pressure_low_random_0168.csv
leak+blockage_random_0169,leak+blockage,random,low,synthetic_data\combined_faults\leak+blockage_random_low_0169.csv
leak+temp+vib_low_0170,leak+temp+vib,low,random,synthetic_data\combined_faults\leak+temp+vib_low_random_0170.csv
 blockage+pressure_low_0171, blockage+pressure,low,random,synthetic_data\combined_faults\ blockage+pressure_low_random_0171.csv
leak+blockage_random_0172,leak+blockage,random,low,synthetic_data\combined_faults\leak+blockage_random_low_0172.csv
leak+temp+vib_low_0173,leak+temp+vib,low,random,synthetic_data\combined_faults\leak+temp+vib_low_random_0173.csv
 blockage+pressure_low_0174, blockage+pressure,low,random,synthetic_data\combined_faults\ blockage+pressure_low_random_0174.csv
leak+blockage_random_0175,leak+blockage,random,low,synthetic_data\combined_faults\leak+blockage_random_low_0175.csv
leak+temp+vib_low_0176,leak+temp+vib,low,random,synthetic_data\combined_faults\leak+temp+vib_low_random_0176.csv
 blockage+pressure_low_0177, blockage+pressure,low,random,synthetic_data\combined_faults\ blockage+pressure_low_random_0177.csv
leak+blockage_random_0178,leak+blockage,random,low,synthetic_data\combined_faults\leak+blockage_random_low_0178.csv
leak+temp+vib_low_0179,leak+temp+vib,low,random,synthetic_data\combined_faults\leak+temp+vib_low_random_0179.csv
 blockage+pressure_low_0180, blockage+pressure,low,random,synthetic_data\combined_faults\ blockage+pressure_low_random_0180.csv
leak+blockage_random_0181,leak+blockage,random,low,synthetic_data\combined_faults\leak+blockage_random_low_0181.csv
leak+temp+vib_low_0182,leak+temp+vib,low,random,synthetic_data\combined_faults\leak+temp+vib_low_random_0182.csv
 blockage+pressure_low_0183, blockage+pressure,low,random,synthetic_data\combined_faults\ blockage+pressure_low_random_0183.csv
leak+blockage_random_0184,leak+blockage,random,low,synthetic_data\combined_faults\leak+blockage_random_low_0184.csv
leak+temp+vib_low_0185,leak+temp+vib,low,random,synthetic_data\combined_faults\leak+temp+vib_low_random_0185.csv
 blockage+pressure_low_0186, blockage+pressure,low,random,synthetic_data\combined_faults\ blockage+pressure_low_random_0186.csv
leak+blockage_random_0187,leak+blockage,random,low,synthetic_data\combined_faults\leak+blockage_random_low_0187.csv
leak+temp+vib_low_0188,leak+temp+vib,low,random,synthetic_data\combined_faults\leak+temp+vib_low_random_0188.csv
 blockage+pressure_low_0189, blockage+pressure,low,random,synthetic_data\combined_faults\ blockage+pressure_low_random_0189.csv
leak+blockage_random_0190,leak+blockage,random,low,synthetic_data\combined_faults\leak+blockage_random_low_0190.csv
leak+temp+vib_low_0191,leak+temp+vib,low,random,synthetic_data\combined_faults\leak+temp+vib_low_random_0191.csv
 blockage+pressure_low_0192, blockage+pressure,low,random,synthetic_data\combined_faults\ blockage+pressure_low_random_0192.csv
leak+blockage_random_0193,leak+blockage,random,low,synthetic_data\combined_faults\leak+blockage_random_low_0193.csv
leak+temp+vib_low_0194,leak+temp+vib,low,random,synthetic_data\combined_faults\leak+temp+vib_low_random_0194.csv
 blockage+pressure_low_0195, blockage+pressure,low,random,synthetic_data\combined_faults\ blockage+pressure_low_random_0195.csv
leak+blockage_random_0196,leak+blockage,random,low,synthetic_data\combined_faults\leak+blockage_random_low_0196.csv
leak+temp+vib_low_0197,leak+temp+vib,low,random,synthetic_data\combined_faults\leak+temp+vib_low_random_0197.csv
 blockage+pressure_low_0198, blockage+pressure,low,random,synthetic_data\combined_faults\ blockage+pressure_low_random_0198.csv
leak+blockage_random_0199,leak+blockage,random,low,synthetic_data\combined_faults\leak+blockage_random_low_0199.csv
leak+temp+vib_low_0200,leak+temp+vib,low,random,synthetic_data\combined_faults\leak+temp+vib_low_random_0200.csv
 blockage+pressure_low_0201, blockage+pressure,low,random,synthetic_data\combined_faults\ blockage+pressure_low_random_0201.csv
leak+blockage_random_0202,leak+blockage,random,low,synthetic_data\combined_faults\leak+blockage_random_low_0202.csv
leak+temp+vib_low_0203,leak+temp+vib,low,random,synthetic_data\combined_faults\leak+temp+vib_low_random_0203.csv
 blockage+pressure_low_0204, blockage+pressure,low,random,synthetic_data\combined_faults\ blockage+pressure_low_random_0204.csv
leak+blockage_random_0205,leak+blockage,random,low,synthetic_data\combined_faults\leak+blockage_random_low_0205.csv
leak+temp+vib_low_0206,leak+temp+vib,low,random,synthetic_data\combined_faults\leak+temp+vib_low_random_0206.csv
 blockage+pressure_low_0207, blockage+pressure,low,random,synthetic_data\combined_faults\ blockage+pressure_low_random_0207.csv
leak+blockage_random_0208,leak+blockage,random,low,synthetic_data\combined_faults\leak+blockage_random_low_0208.csv
leak+temp+vib_low_0209,leak+temp+vib,low,random,synthetic_data\combined_faults\leak+temp+vib_low_random_0209.csv
 blockage+pressure_low_0210, blockage+pressure,low,random,synthetic_data\combined_faults\ blockage+pressure_low_random_0210.csv
leak+blockage_random_0211,leak+blockage,random,low,synthetic_data\combined_faults\leak+blockage_random_low_0211.csv
leak+temp+vib_low_0212,leak+temp+vib,low,random,synthetic_data\combined_faults\leak+temp+vib_low_random_0212.csv
 blockage+pressure_low_0213, blockage+pressure,low,random,synthetic_data\combined_faults\ blockage+pressure_low_random_0213.csv
leak+blockage_random_0214,leak+blockage,random,low,synthetic_data\combined_faults\leak+blockage_random_low_0214.csv
leak+temp+vib_low_0215,leak+temp+vib,low,random,synthetic_data\combined_faults\leak+temp+vib_low_random_0215.csv
 blockage+pressure_low_0216, blockage+pressure,low,random,synthetic_data\combined_faults\ blockage+pressure_low_random_0216.csv
leak+blockage_random_0217,leak+blockage,random,low,synthetic_data\combined_faults\leak+blockage_random_low_0217.csv
leak+temp+vib_low_0218,leak+temp+vib,low,random,synthetic_data\combined_faults\leak+temp+vib_low_random_0218.csv
 blockage+pressure_low_0219, blockage+pressure,low,random,synthetic_data\combined_faults\ blockage+pressure_low_random_0219.csv
leak+blockage_random_0220,leak+blockage,random,low,synthetic_data\combined_faults\leak+blockage_random_low_0220.csv
leak+temp+vib_low_0221,leak+temp+vib,low,random,synthetic_data\combined_faults\leak+temp+vib_low_random_0221.csv
 blockage+pressure_low_0222, blockage+pressure,low,random,synthetic_data\combined_faults\ blockage+pressure_low_random_0222.csv
